protein,n_res,anchor_pos,radius_int,jump_from_radius,jump_to_radius,jump_from_alpha_norm,jump_to_alpha_norm,max_jump_alpha_norm,steering_mode,alpha,n_visible,P_L5_visible,P_L2_visible,P_L_visible,full_P_L5_visible,full_P_L2_visible,full_P_L_visible,delta_vs_full_P_L5_visible,delta_vs_full_P_L2_visible,delta_vs_full_P_L_visible,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
2CZQA,205,80,40,30,40,0.3476398722801233,1.0428861136450869,0.6952462413649636,direct,16.0,81,0.8125,0.7,0.5061728395061729,0.9375,0.85,0.7037037037037037,-0.125,-0.15000000000000002,-0.19753086419753085,0.45022791624069214,6.656508282708807e-22,0.27192214131355286,5.383733749389648,0.7010544567641184
2CZQA,205,80,40,30,40,0.3476398722801233,1.0428861136450869,0.6952462413649636,direct,32.0,81,0.375,0.225,0.20987654320987653,0.9375,0.85,0.7037037037037037,-0.5625,-0.625,-0.4938271604938272,0.45022791624069214,2.1088140589624172e-41,0.2744693160057068,5.380631446838379,0.7006504837723179
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,0.0,81,0.5625,0.6,0.4567901234567901,0.625,0.575,0.4444444444444444,-0.0625,0.025000000000000022,0.012345679012345678,0.5532872676849365,0.47192174196243286,0.47192174196243286,4.928055763244629,0.6186529269608109
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,0.5,81,0.5625,0.575,0.4567901234567901,0.625,0.575,0.4444444444444444,-0.0625,0.0,0.012345679012345678,0.2399839609861374,0.22483430802822113,0.22483430802822113,6.577489852905273,0.8257177972506814
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,1.0,81,0.5625,0.6,0.4567901234567901,0.625,0.575,0.4444444444444444,-0.0625,0.025000000000000022,0.012345679012345678,0.12189710140228271,0.05263411998748779,0.07064785808324814,7.436192512512207,0.9335166816945325
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,2.0,81,0.5625,0.6,0.43209876543209874,0.625,0.575,0.4444444444444444,-0.0625,0.025000000000000022,-0.012345679012345678,0.09847760945558548,0.0012708166614174843,0.07622938603162766,7.545003414154053,0.9471764668146692
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,4.0,81,0.6875,0.575,0.4074074074074074,0.625,0.575,0.4444444444444444,0.0625,0.0,-0.037037037037037035,0.09861654043197632,1.5465381011381396e-06,0.07677014172077179,7.537941932678223,0.9462899902012581
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,8.0,81,0.6875,0.625,0.3950617283950617,0.625,0.575,0.4444444444444444,0.0625,0.050000000000000044,-0.04938271604938271,0.09861670434474945,1.770474392093213e-11,0.07712644338607788,7.536107063293457,0.9460596463557315
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,10.0,81,0.6875,0.6,0.41975308641975306,0.625,0.575,0.4444444444444444,0.0625,0.025000000000000022,-0.024691358024691357,0.09861670434474945,7.6326572557954e-14,0.07711022347211838,7.536186695098877,0.9460696430870732
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,12.0,81,0.8125,0.6,0.43209876543209874,0.625,0.575,0.4444444444444444,0.1875,0.025000000000000022,-0.012345679012345678,0.09861670434474945,3.478165303261025e-16,0.07703644782304764,7.536532402038574,0.9461130420704429
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,14.0,81,0.875,0.575,0.43209876543209874,0.625,0.575,0.4444444444444444,0.25,0.0,-0.012345679012345678,0.09861670434474945,1.649209544251075e-18,0.07693327963352203,7.537003993988037,0.9461722442698259
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,16.0,81,0.625,0.5,0.37037037037037035,0.625,0.575,0.4444444444444444,0.0,-0.07499999999999996,-0.07407407407407407,0.09861670434474945,8.071881256678898e-21,0.07681586593389511,7.537532806396484,0.946238629749215
2D2EA,250,166,40,30,40,-0.22006680777701812,0.8491616633355402,1.0692284711125584,direct,32.0,81,0.375,0.25,0.13580246913580246,0.625,0.575,0.4444444444444444,-0.25,-0.32499999999999996,-0.30864197530864196,0.09861670434474945,5.1175489982065536e-39,0.07598158717155457,7.541193962097168,0.9466982399482676
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,0.0,61,0.3333333333333333,0.16666666666666666,0.08196721311475409,0.4166666666666667,0.2,0.11475409836065574,-0.08333333333333337,-0.033333333333333354,-0.03278688524590165,0.8192318677902222,0.7444806694984436,0.7444806694984436,2.5575673580169678,0.3484495401148282
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,0.5,61,0.3333333333333333,0.16666666666666666,0.08196721311475409,0.4166666666666667,0.2,0.11475409836065574,-0.08333333333333337,-0.033333333333333354,-0.03278688524590165,0.41853466629981995,0.3893456757068634,0.3893456757068634,5.1901116371154785,0.707114128364438
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,1.0,61,0.3333333333333333,0.16666666666666666,0.08196721311475409,0.4166666666666667,0.2,0.11475409836065574,-0.08333333333333337,-0.033333333333333354,-0.03278688524590165,0.1312435269355774,0.09661291539669037,0.09661291539669037,6.782793998718262,0.9241052604688876
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,2.0,61,0.3333333333333333,0.16666666666666666,0.09836065573770492,0.4166666666666667,0.2,0.11475409836065574,-0.08333333333333337,-0.033333333333333354,-0.016393442622950824,0.06903381645679474,0.002543296664953232,0.02318647876381874,7.024045944213867,0.9569740446267099
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,4.0,61,0.4166666666666667,0.16666666666666666,0.11475409836065574,0.4166666666666667,0.2,0.11475409836065574,0.0,-0.033333333333333354,0.0,0.06924290955066681,2.869015361284255e-06,0.023224735632538795,7.015618801116943,0.955825909025354
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,8.0,61,0.25,0.2,0.11475409836065574,0.4166666666666667,0.2,0.11475409836065574,-0.16666666666666669,0.0,0.0,0.06924299895763397,1.3153633564300105e-11,0.023157207295298576,7.014782905578613,0.9557120244721272
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,10.0,61,0.25,0.13333333333333333,0.08196721311475409,0.4166666666666667,0.2,0.11475409836065574,-0.16666666666666669,-0.06666666666666668,-0.03278688524590165,0.06924299895763397,3.201167561822475e-14,0.023126697167754173,7.014418125152588,0.9556623258507818
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,12.0,61,0.16666666666666666,0.1,0.04918032786885246,0.4166666666666667,0.2,0.11475409836065574,-0.25,-0.1,-0.06557377049180328,0.06924299895763397,8.056766959535071e-17,0.023105638101696968,7.014060974121094,0.9556136666777261
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,14.0,61,0.16666666666666666,0.1,0.04918032786885246,0.4166666666666667,0.2,0.11475409836065574,-0.25,-0.1,-0.06557377049180328,0.06924299895763397,2.083276861687704e-19,0.023093514144420624,7.013728141784668,0.9555683207460932
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,16.0,61,0.08333333333333333,0.1,0.04918032786885246,0.4166666666666667,0.2,0.11475409836065574,-0.33333333333333337,-0.1,-0.06557377049180328,0.06924299895763397,5.5130376136308875e-22,0.02308737114071846,7.013437271118164,0.9555286917800531
2DYIA,162,108,30,20,30,-0.377031685405241,0.8075558618855488,1.1845875472907899,direct,32.0,61,0.08333333333333333,0.06666666666666667,0.04918032786885246,0.4166666666666667,0.2,0.11475409836065574,-0.33333333333333337,-0.13333333333333336,-0.06557377049180328,0.06924299895763397,2.2420775429197073e-42,0.023082274943590164,7.012197017669678,0.9553597164674787
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,0.0,121,0.3333333333333333,0.23333333333333334,0.19834710743801653,0.5,0.3,0.256198347107438,-0.16666666666666669,-0.06666666666666665,-0.05785123966942146,0.9281306266784668,0.7839398384094238,0.7839398384094238,2.444246768951416,0.29686175277813376
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,0.5,121,0.2916666666666667,0.23333333333333334,0.17355371900826447,0.5,0.3,0.256198347107438,-0.20833333333333331,-0.06666666666666665,-0.08264462809917353,0.6970401406288147,0.624144971370697,0.624144971370697,3.9266183376312256,0.4769006210858316
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,1.0,121,0.375,0.23333333333333334,0.18181818181818182,0.5,0.3,0.256198347107438,-0.125,-0.06666666666666665,-0.07438016528925617,0.30458223819732666,0.4321863353252411,0.4321863353252411,5.509157657623291,0.6691051899292234
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,2.0,121,0.2916666666666667,0.23333333333333334,0.14049586776859505,0.5,0.3,0.256198347107438,-0.20833333333333331,-0.06666666666666665,-0.11570247933884295,0.05220852792263031,0.04266669601202011,0.04266669601202011,7.930655479431152,0.9632040087807676
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,4.0,121,0.3333333333333333,0.23333333333333334,0.1487603305785124,0.5,0.3,0.256198347107438,-0.16666666666666669,-0.06666666666666665,-0.1074380165289256,0.049463286995887756,0.0012406326131895185,0.01832634024322033,8.022241592407227,0.9743274413136772
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,8.0,121,0.2916666666666667,0.23333333333333334,0.17355371900826447,0.5,0.3,0.256198347107438,-0.20833333333333331,-0.06666666666666665,-0.08264462809917353,0.04946421831846237,2.7489390971857652e-11,0.018330495804548264,8.017942428588867,0.9738052938272571
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,10.0,121,0.125,0.05,0.06611570247933884,0.5,0.3,0.256198347107438,-0.375,-0.25,-0.19008264462809915,0.04946421831846237,9.565974043706377e-14,0.018327899277210236,8.017788887023926,0.9737866457027421
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,12.0,121,0.041666666666666664,0.03333333333333333,0.04132231404958678,0.5,0.3,0.256198347107438,-0.4583333333333333,-0.26666666666666666,-0.21487603305785122,0.04946421831846237,3.895905806281289e-16,0.018324920907616615,8.017722129821777,0.9737785378225182
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,14.0,121,0.0,0.05,0.049586776859504134,0.5,0.3,0.256198347107438,-0.5,-0.25,-0.20661157024793386,0.04946421831846237,1.718797457450594e-18,0.018322281539440155,8.017719268798828,0.9737781903419372
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,16.0,121,0.0,0.03333333333333333,0.049586776859504134,0.5,0.3,0.256198347107438,-0.5,-0.26666666666666666,-0.20661157024793386,0.04946421831846237,7.956639003037636e-21,0.01832032948732376,8.017748832702637,0.9737817809746078
2II1A,301,166,60,40,60,0.14980939477717958,0.9480334869753098,0.7982240921981302,direct,32.0,121,0.0,0.0,0.0,0.5,0.3,0.256198347107438,-0.5,-0.3,-0.256198347107438,0.04946421831846237,3.141143631138188e-39,0.01831744611263275,8.017995834350586,0.9738117801314363
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,0.0,81,0.75,0.65,0.5679012345679012,0.9375,0.725,0.5802469135802469,-0.1875,-0.07499999999999996,-0.012345679012345734,0.6261969208717346,0.513968825340271,0.513968825340271,4.595475196838379,0.5716533781419455
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,0.5,81,0.8125,0.6,0.5185185185185185,0.9375,0.725,0.5802469135802469,-0.125,-0.125,-0.06172839506172845,0.2954402565956116,0.2386847287416458,0.2386847287416458,6.481085300445557,0.8062135355609688
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,1.0,81,0.8125,0.65,0.5061728395061729,0.9375,0.725,0.5802469135802469,-0.125,-0.07499999999999996,-0.07407407407407407,0.13378259539604187,0.05748148635029793,0.08619307726621628,7.410290718078613,0.9218018900238937
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,2.0,81,0.75,0.65,0.5061728395061729,0.9375,0.725,0.5802469135802469,-0.1875,-0.07499999999999996,-0.07407407407407407,0.09973086416721344,0.001532849040813744,0.09324367344379425,7.5382795333862305,0.9377230375660067
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,4.0,81,0.75,0.625,0.48148148148148145,0.9375,0.725,0.5802469135802469,-0.1875,-0.09999999999999998,-0.09876543209876548,0.09994502365589142,2.112742777171661e-06,0.0939507782459259,7.529833793640137,0.9366724311651532
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,8.0,81,0.6875,0.55,0.4691358024691358,0.9375,0.725,0.5802469135802469,-0.25,-0.17499999999999993,-0.11111111111111116,0.09994529187679291,1.8060173148648495e-11,0.09457162767648697,7.526524066925049,0.9362607182570499
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,10.0,81,0.4375,0.5,0.3950617283950617,0.9375,0.725,0.5802469135802469,-0.5,-0.22499999999999998,-0.18518518518518523,0.09994529187679291,7.147804754765313e-14,0.09471558779478073,7.525815010070801,0.9361725152467705
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,12.0,81,0.4375,0.35,0.345679012345679,0.9375,0.725,0.5802469135802469,-0.5,-0.375,-0.23456790123456794,0.09994529187679291,3.2965656745344394e-16,0.09481272846460342,7.525347709655762,0.9361143854888191
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,14.0,81,0.375,0.3,0.24691358024691357,0.9375,0.725,0.5802469135802469,-0.5625,-0.425,-0.33333333333333337,0.09994529187679291,1.753693622554792e-18,0.09488372504711151,7.52501106262207,0.9360725083366622
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,16.0,81,0.5,0.4,0.2716049382716049,0.9375,0.725,0.5802469135802469,-0.4375,-0.32499999999999996,-0.308641975308642,0.09994529187679291,1.0557476602456918e-20,0.09493882954120636,7.524752616882324,0.9360403590215503
2PJZA,263,151,40,30,40,-0.1313610488711939,0.7994621698877216,0.9308232187589155,direct,32.0,81,0.0625,0.15,0.16049382716049382,0.9375,0.725,0.5802469135802469,-0.875,-0.575,-0.4197530864197531,0.09994529187679291,9.454454240116252e-38,0.09518205374479294,7.523611068725586,0.9358983563271259
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,0.0,81,0.375,0.225,0.1728395061728395,0.4375,0.275,0.18518518518518517,-0.0625,-0.05000000000000002,-0.012345679012345678,0.8617371916770935,0.7915204763412476,0.7915204763412476,1.7443864345550537,0.22842375018177485
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,0.5,81,0.5,0.225,0.1728395061728395,0.4375,0.275,0.18518518518518517,0.0625,-0.05000000000000002,-0.012345679012345678,0.4911264181137085,0.44788724184036255,0.44788724184036255,4.208765029907227,0.5511289658764982
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,1.0,81,0.5,0.25,0.1728395061728395,0.4375,0.275,0.18518518518518517,0.0625,-0.025000000000000022,-0.012345679012345678,0.139274463057518,0.1154819056391716,0.1154819056391716,6.666864395141602,0.8730119295384444
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,2.0,81,0.5,0.275,0.1728395061728395,0.4375,0.275,0.18518518518518517,0.0625,0.0,-0.012345679012345678,0.04498245567083359,0.0023230493534356356,0.014946354553103447,7.302144527435303,0.9562005323387842
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,4.0,81,0.4375,0.3,0.1728395061728395,0.4375,0.275,0.18518518518518517,0.0,0.024999999999999967,-0.012345679012345678,0.04514681547880173,1.1395969750083168e-06,0.01496530044823885,7.293934345245361,0.955125426176324
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,8.0,81,0.4375,0.275,0.1728395061728395,0.4375,0.275,0.18518518518518517,0.0,0.0,-0.012345679012345678,0.04514685645699501,9.442285278313256e-13,0.014962163753807545,7.294033050537109,0.9551383514275512
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,10.0,81,0.1875,0.15,0.1111111111111111,0.4375,0.275,0.18518518518518517,-0.25,-0.12500000000000003,-0.07407407407407407,0.04514685645699501,1.1326599744858573e-15,0.014962051063776016,7.29404354095459,0.9551397251257493
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,12.0,81,0.125,0.075,0.037037037037037035,0.4375,0.275,0.18518518518518517,-0.3125,-0.2,-0.14814814814814814,0.04514685645699501,1.5216731830464242e-18,0.0149620296433568,7.294046401977539,0.9551400997707123
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,14.0,81,0.0,0.025,0.024691358024691357,0.4375,0.275,0.18518518518518517,-0.4375,-0.25,-0.16049382716049382,0.04514685645699501,2.2426027609565066e-21,0.014962024986743927,7.294048309326172,0.955140349534021
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,16.0,81,0.0,0.025,0.012345679012345678,0.4375,0.275,0.18518518518518517,-0.4375,-0.25,-0.1728395061728395,0.04514685645699501,3.559523814517669e-24,0.014962022192776203,7.294048309326172,0.955140349534021
2WAWA,199,100,40,30,40,-0.2886868243466483,0.8831552579066001,1.1718420822532485,direct,32.0,81,0.25,0.15,0.09876543209876543,0.4375,0.275,0.18518518518518517,-0.1875,-0.12500000000000003,-0.08641975308641975,0.04514685645699501,0.0,0.014962022192776203,7.29404878616333,0.9551404119748482
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,0.0,61,0.0,0.0,0.01639344262295082,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.01639344262295082,0.3599298596382141,0.3174762725830078,0.3174762725830078,5.9009599685668945,0.7533566739601593
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,0.5,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.13024181127548218,0.07381388545036316,0.07381388545036316,7.278073310852051,0.929168327104124
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,1.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.07077229768037796,0.011950844898819923,0.04673536494374275,7.472231864929199,0.9539559283248789
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,2.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06877896934747696,0.00029348128009587526,0.04740864410996437,7.470342636108398,0.9537147365275493
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,4.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879381835460663,3.3553149592080445e-07,0.0478452704846859,7.466854095458984,0.9532693657074427
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,8.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,1.6727845237457517e-12,0.04957159236073494,7.460351943969727,0.9524392568360683
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,10.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,4.498999829231692e-15,0.05040598288178444,7.45732307434082,0.9520525707440347
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,12.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,1.262676729401477e-17,0.05094096064567566,7.45542049407959,0.951809674411035
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,14.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,3.6568543357021235e-20,0.0512300468981266,7.454412937164307,0.9516810428442108
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,16.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,1.087598743495864e-22,0.051375631242990494,7.453916549682617,0.9516176706430448
2YC3A,228,102,30,20,30,-0.0739373237086303,0.7195977665561444,0.7935350902647746,direct,32.0,61,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03278688524590164,-0.16666666666666666,-0.06666666666666667,-0.03278688524590164,0.06879383325576782,1.2191296639625909e-42,0.05152226611971855,7.453436851501465,0.9515564291114664
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,0.0,106,0.38095238095238093,0.22641509433962265,0.12264150943396226,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.018867924528301883,-0.05660377358490565,0.03849680721759796,0.07178431004285812,0.07178431004285812,8.217239379882812,0.9389473816735947
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,0.5,106,0.38095238095238093,0.20754716981132076,0.12264150943396226,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.037735849056603765,-0.05660377358490565,0.023971401154994965,0.013503205962479115,0.013503205962479115,8.454863548278809,0.966099638097329
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,1.0,106,0.38095238095238093,0.20754716981132076,0.12264150943396226,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.037735849056603765,-0.05660377358490565,0.022060217335820198,0.0024357095826417208,0.005013616289943457,8.472003936767578,0.9680581940244934
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,2.0,106,0.38095238095238093,0.20754716981132076,0.12264150943396226,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.037735849056603765,-0.05660377358490565,0.022087620571255684,9.421969298273325e-05,0.005024098791182041,8.468758583068848,0.9676873618974061
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,4.0,106,0.38095238095238093,0.18867924528301888,0.11320754716981132,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.05660377358490565,-0.06603773584905659,0.022101713344454765,3.09784041974126e-07,0.005025389138609171,8.468022346496582,0.9676032354201475
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,8.0,106,0.38095238095238093,0.18867924528301888,0.12264150943396226,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.09523809523809523,-0.05660377358490565,-0.05660377358490565,0.022101718932390213,7.435315384218821e-12,0.005023658275604248,8.46769905090332,0.9675662938711957
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,10.0,106,0.3333333333333333,0.16981132075471697,0.11320754716981132,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.14285714285714285,-0.07547169811320756,-0.06603773584905659,0.02208925411105156,4.122278283698669e-14,0.005020892713218927,8.467548370361328,0.9675490762761091
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,12.0,106,0.14285714285714285,0.09433962264150944,0.04716981132075472,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.3333333333333333,-0.1509433962264151,-0.13207547169811318,0.02208925411105156,2.404889855795101e-16,0.0050188396126031876,8.467462539672852,0.967539268785237
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,14.0,106,0.09523809523809523,0.05660377358490566,0.03773584905660377,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.38095238095238093,-0.18867924528301888,-0.14150943396226415,0.02208925411105156,1.4590468218821516e-18,0.005017902702093124,8.46743106842041,0.9675356727052505
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,16.0,106,0.14285714285714285,0.07547169811320754,0.03773584905660377,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.3333333333333333,-0.169811320754717,-0.14150943396226415,0.02208925411105156,9.13014979830896e-21,0.005017561372369528,8.46742057800293,0.9675344740119217
3BZMA,431,385,60,40,60,-0.3921968890047664,0.376352016686359,0.7685489056911254,direct,32.0,106,0.0,0.03773584905660377,0.018867924528301886,0.47619047619047616,0.24528301886792453,0.1792452830188679,-0.47619047619047616,-0.20754716981132076,-0.16037735849056603,0.02208925411105156,4.134515704707265e-38,0.005017392802983522,8.467415809631348,0.9675339291513178
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,0.0,69,0.6153846153846154,0.47058823529411764,0.3188405797101449,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.3076923076923077,-0.1470588235294118,-0.13043478260869568,0.9640767574310303,0.9235125780105591,0.9235125780105591,0.890143871307373,0.12041472523412954
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,0.5,69,0.6153846153846154,0.5,0.3333333333333333,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.3076923076923077,-0.11764705882352944,-0.11594202898550726,0.7670465111732483,0.7299955487251282,0.7299955487251282,2.6007614135742188,0.351819499195233
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,1.0,69,0.6923076923076923,0.5,0.3188405797101449,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.23076923076923084,-0.11764705882352944,-0.13043478260869568,0.36509421467781067,0.3824217617511749,0.3824217617511749,5.014761924743652,0.6783748096762072
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,2.0,69,0.6923076923076923,0.47058823529411764,0.36231884057971014,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.23076923076923084,-0.1470588235294118,-0.08695652173913043,0.1550290733575821,0.030083173885941505,0.051397766917943954,6.6249871253967285,0.8961989517634115
