protein,context,alpha,layer,head,label,context_metric,delta_metric_from_context_baseline,clean_top3_mass,ablated_top3_mass,delta_top3_mass,clean_entropy_norm,ablated_entropy_norm,clean_cos_to_clean_l10h9,ablated_cos_to_clean_l10h9,delta_cos_to_clean_l10h9,clean_anchor_mass_to_clean_l10h9_top3,ablated_anchor_mass_to_clean_l10h9_top3,delta_anchor_mass_to_clean_l10h9_top3,keydist_jsd,is_known_anchor_head
2B61A,full,2.0,1,18,L1H18,1.0032891035079956,0.0032891035079956055,0.022211501374840736,0.022211501374840736,0.0,0.9791997611994098,0.9791997611994098,0.06488405913114548,0.06488405913114548,0.0,0.009222796186804771,0.009222796186804771,0.0,0.0,False
2B61A,full,2.0,1,19,L1H19,1.0032891035079956,0.0032891035079956055,0.02067059651017189,0.02067059651017189,0.0,0.9893963763134314,0.9893963763134314,0.06176680698990822,0.06176680698990822,0.0,0.006820169277489185,0.006820169277489185,0.0,0.0,False
2B61A,full,2.0,2,0,L2H0,1.0032891035079956,0.0032891035079956055,0.071741484105587,0.071741484105587,0.0,0.8497358108615511,0.8497358108615511,0.04756627976894379,0.04756627976894379,0.0,0.006486055441200733,0.006486055441200733,0.0,0.0,False
2B61A,full,2.0,2,1,L2H1,1.0032891035079956,0.0032891035079956055,0.019142404198646545,0.019142404198646545,0.0,0.9874392003046158,0.9874392003046158,0.09541201591491699,0.09541201591491699,0.0,0.009371976368129253,0.009371976368129253,0.0,0.0,False
2B61A,full,2.0,2,2,L2H2,1.0032891035079956,0.0032891035079956055,0.020639698952436447,0.020639698952436447,0.0,0.9823092463124818,0.9823092463124818,0.1101352870464325,0.1101352870464325,0.0,0.010698595084249973,0.010698595084249973,0.0,0.0,False
2B61A,full,2.0,2,3,L2H3,1.0032891035079956,0.0032891035079956055,0.038308463990688324,0.038308463990688324,0.0,0.9551628451189266,0.9551628451189266,0.049041785299777985,0.049041785299777985,0.0,0.005816679447889328,0.005816679447889328,0.0,0.0,False
2B61A,full,2.0,2,4,L2H4,1.0032891035079956,0.0032891035079956055,0.008549285121262074,0.008549285121262074,0.0,0.9995849683875625,0.9995849683875625,0.08003591746091843,0.08003591746091843,0.0,0.007811031769961119,0.007811031769961119,0.0,0.0,False
2B61A,full,2.0,2,5,L2H5,1.0032891035079956,0.0032891035079956055,0.010680822655558586,0.010680822655558586,0.0,0.9956331755171096,0.9956331755171096,0.08369109034538269,0.08369109034538269,0.0,0.008401390165090561,0.008401390165090561,0.0,0.0,False
2B61A,full,2.0,2,6,L2H6,1.0032891035079956,0.0032891035079956055,0.028257394209504128,0.028257394209504128,0.0,0.9778557905866607,0.9778557905866607,0.04993787780404091,0.04993787780404091,0.0,0.0055872173979878426,0.0055872173979878426,0.0,0.0,False
2B61A,full,2.0,2,7,L2H7,1.0032891035079956,0.0032891035079956055,0.03098132461309433,0.03098132461309433,0.0,0.9699977801695768,0.9699977801695768,0.06274212151765823,0.06274212151765823,0.0,0.006309318356215954,0.006309318356215954,0.0,0.0,False
2B61A,full,2.0,2,8,L2H8,1.0032891035079956,0.0032891035079956055,0.018644480034708977,0.018644480034708977,0.0,0.9834791615320534,0.9834791615320534,0.09245140850543976,0.09245140850543976,0.0,0.010232753120362759,0.010232753120362759,0.0,0.0,False
2B61A,full,2.0,2,9,L2H9,1.0032891035079956,0.0032891035079956055,0.0253160297870636,0.0253160297870636,0.0,0.9619995894166302,0.9619995894166302,0.03212393820285797,0.03212393820285797,0.0,0.003985072951763868,0.003985072951763868,0.0,0.0,False
2B61A,full,2.0,2,10,L2H10,1.0032891035079956,0.0032891035079956055,0.03924223408102989,0.03924223408102989,0.0,0.9345434654539733,0.9345434654539733,0.04290130361914635,0.04290130361914635,0.0,0.010907579213380814,0.010907579213380814,0.0,0.0,False
2B61A,full,2.0,2,11,L2H11,1.0032891035079956,0.0032891035079956055,0.040007855743169785,0.040007855743169785,0.0,0.9521198843782789,0.9521198843782789,0.050199802964925766,0.050199802964925766,0.0,0.005440908018499613,0.005440908018499613,0.0,0.0,False
2B61A,full,2.0,2,12,L2H12,1.0032891035079956,0.0032891035079956055,0.0804494172334671,0.0804494172334671,0.0,0.9152801466771593,0.9152801466771593,0.030017878860235214,0.030017878860235214,0.0,0.003329430241137743,0.003329430241137743,0.0,0.0,False
2B61A,full,2.0,2,13,L2H13,1.0032891035079956,0.0032891035079956055,0.045396335422992706,0.045396335422992706,0.0,0.9356752155185106,0.9356752155185106,0.041613753885030746,0.041613753885030746,0.0,0.004678539000451565,0.004678539000451565,0.0,0.0,False
2B61A,full,2.0,2,14,L2H14,1.0032891035079956,0.0032891035079956055,0.012374859303236008,0.012374859303236008,0.0,0.9944143420404287,0.9944143420404287,0.10676446557044983,0.10676446557044983,0.0,0.01060388796031475,0.01060388796031475,0.0,0.0,False
2B61A,full,2.0,2,15,L2H15,1.0032891035079956,0.0032891035079956055,0.049423154443502426,0.049423154443502426,0.0,0.9312260498904087,0.9312260498904087,0.051332224160432816,0.051332224160432816,0.0,0.005895670503377914,0.005895670503377914,0.0,0.0,False
2B61A,full,2.0,2,16,L2H16,1.0032891035079956,0.0032891035079956055,0.02481732703745365,0.02481732703745365,0.0,0.9543965333782852,0.9543965333782852,0.04863598197698593,0.04863598197698593,0.0,0.004581221845000982,0.004581221845000982,0.0,0.0,False
2B61A,full,2.0,2,17,L2H17,1.0032891035079956,0.0032891035079956055,0.009550846181809902,0.009550846181809902,0.0,0.9990401816927834,0.9990401816927834,0.08012982457876205,0.08012982457876205,0.0,0.007767477072775364,0.007767477072775364,0.0,0.0,False
2B61A,full,2.0,2,18,L2H18,1.0032891035079956,0.0032891035079956055,0.0088797053322196,0.0088797053322196,0.0,0.9995817368853844,0.9995817368853844,0.08252953737974167,0.08252953737974167,0.0,0.007966403849422932,0.007966403849422932,0.0,0.0,False
2B61A,full,2.0,2,19,L2H19,1.0032891035079956,0.0032891035079956055,0.056412823498249054,0.056412823498249054,0.0,0.9162050248867454,0.9162050248867454,0.10946233570575714,0.10946233570575714,0.0,0.01332865096628666,0.01332865096628666,0.0,0.0,False
2B61A,full,2.0,3,0,L3H0,1.0032891035079956,0.0032891035079956055,0.016006195917725563,0.016006195917725563,0.0,0.9874534634866432,0.9874534634866432,0.0981232076883316,0.0981232076883316,0.0,0.01002555713057518,0.01002555713057518,0.0,0.0,False
2B61A,full,2.0,3,1,L3H1,1.0032891035079956,0.0032891035079956055,0.04205631464719772,0.04205631464719772,0.0,0.9487627993397009,0.9487627993397009,0.05250750854611397,0.05250750854611397,0.0,0.005882131867110729,0.005882131867110729,0.0,0.0,False
2B61A,full,2.0,3,2,L3H2,1.0032891035079956,0.0032891035079956055,0.027649931609630585,0.027649931609630585,0.0,0.9709210983436286,0.9709210983436286,0.09676150232553482,0.09676150232553482,0.0,0.009850040078163147,0.009850040078163147,0.0,0.0,False
2B61A,full,2.0,3,3,L3H3,1.0032891035079956,0.0032891035079956055,0.03899173438549042,0.03899173438549042,0.0,0.940030500436784,0.940030500436784,0.17570260167121887,0.17570260167121887,0.0,0.023101143538951874,0.023101143538951874,0.0,0.0,False
2B61A,full,2.0,3,4,L3H4,1.0032891035079956,0.0032891035079956055,0.01884090155363083,0.01884090155363083,0.0,0.9892219866269251,0.9892219866269251,0.09672074764966965,0.09672074764966965,0.0,0.00940545555204153,0.00940545555204153,0.0,0.0,False
2B61A,full,2.0,3,5,L3H5,1.0032891035079956,0.0032891035079956055,0.01572236604988575,0.01572236604988575,0.0,0.9894852983388831,0.9894852983388831,0.10615016520023346,0.10615016520023346,0.0,0.011188432574272156,0.011188432574272156,0.0,0.0,False
2B61A,full,2.0,3,6,L3H6,1.0032891035079956,0.0032891035079956055,0.025997333228588104,0.025997333228588104,0.0,0.9874453290156432,0.9874453290156432,0.09877065569162369,0.09877065569162369,0.0,0.011033669114112854,0.011033669114112854,0.0,0.0,False
2B61A,full,2.0,3,7,L3H7,1.0032891035079956,0.0032891035079956055,0.010690541937947273,0.010690541937947273,0.0,0.999192285157372,0.999192285157372,0.08474012464284897,0.08474012464284897,0.0,0.008216498419642448,0.008216498419642448,0.0,0.0,False
2B61A,full,2.0,3,8,L3H8,1.0032891035079956,0.0032891035079956055,0.028053008019924164,0.028053008019924164,0.0,0.970948064672149,0.970948064672149,0.07779575139284134,0.07779575139284134,0.0,0.00765417842194438,0.00765417842194438,0.0,0.0,False
2B61A,full,2.0,3,9,L3H9,1.0032891035079956,0.0032891035079956055,0.09437526762485504,0.09437526762485504,0.0,0.9006146426286387,0.9006146426286387,0.27447208762168884,0.27447208762168884,0.0,0.059930309653282166,0.059930309653282166,0.0,0.0,False
2B61A,full,2.0,3,10,L3H10,1.0032891035079956,0.0032891035079956055,0.013195205479860306,0.013195205479860306,0.0,0.9942627957313881,0.9942627957313881,0.06306079030036926,0.06306079030036926,0.0,0.006140225101262331,0.006140225101262331,0.0,0.0,False
